"id","ts","event_value","event_author","event_free_text","event_option.actions","event_option.cabled_plug","event_option.dive_#/summary","event_option.dummy_plug","event_option.filename","event_option.highlights","event_option.location","event_option.milestone","event_option.new_watchstander","event_option.sample_name","event_option.type","vehicleReNavData.altitude_uom","vehicleReNavData.altitude_value","vehicleReNavData.depth_uom","vehicleReNavData.depth_value","vehicleReNavData.heading_uom","vehicleReNavData.heading_value","vehicleReNavData.latitude_uom","vehicleReNavData.latitude_value","vehicleReNavData.longitude_uom","vehicleReNavData.longitude_value","vehicleReNavData.pitch_uom","vehicleReNavData.pitch_value","vehicleReNavData.roll_uom","vehicleReNavData.roll_value","vehicleRealtimeFramegrabberData.camera_name_2_uom","vehicleRealtimeFramegrabberData.camera_name_2_value","vehicleRealtimeFramegrabberData.camera_name_3_uom","vehicleRealtimeFramegrabberData.camera_name_3_value","vehicleRealtimeFramegrabberData.camera_name_4_uom","vehicleRealtimeFramegrabberData.camera_name_4_value","vehicleRealtimeFramegrabberData.camera_name_uom","vehicleRealtimeFramegrabberData.camera_name_value","vehicleRealtimeFramegrabberData.filename_2_uom","vehicleRealtimeFramegrabberData.filename_2_value","vehicleRealtimeFramegrabberData.filename_3_uom","vehicleRealtimeFramegrabberData.filename_3_value","vehicleRealtimeFramegrabberData.filename_4_uom","vehicleRealtimeFramegrabberData.filename_4_value","vehicleRealtimeFramegrabberData.filename_uom","vehicleRealtimeFramegrabberData.filename_value","vehicleRealtimeNavData.altitude_uom","vehicleRealtimeNavData.altitude_value","vehicleRealtimeNavData.depth_uom","vehicleRealtimeNavData.depth_value","vehicleRealtimeNavData.heading_uom","vehicleRealtimeNavData.heading_value","vehicleRealtimeNavData.latitude_uom","vehicleRealtimeNavData.latitude_value","vehicleRealtimeNavData.local_x_uom","vehicleRealtimeNavData.local_x_value","vehicleRealtimeNavData.local_y_uom","vehicleRealtimeNavData.local_y_value","vehicleRealtimeNavData.longitude_uom","vehicleRealtimeNavData.longitude_value","vehicleRealtimeNavData.pitch_uom","vehicleRealtimeNavData.pitch_value","vehicleRealtimeNavData.roll_uom","vehicleRealtimeNavData.roll_value","vehicleTemperatureProbe.probe1_temperature_uom","vehicleTemperatureProbe.probe1_temperature_value","vehicleTemperatureProbe.probe2_temperature_uom","vehicleTemperatureProbe.probe2_temperature_value","vehicleTemperatureProbe.probe3_temperature_uom","vehicleTemperatureProbe.probe3_temperature_value","vehicleTemperatureProbe.probe4_temperature_uom","vehicleTemperatureProbe.probe4_temperature_value"
"650120ca19a182001b1d1a99","2023-09-13T02:39:06.219Z","ASNAP","admin","",,,,,,,,,,,,"meters","-4668653.2","meters","287.310","deg","282.621","ddeg","45.81612490","ddeg","-129.75286756",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_023906219.jpg",,"/BrowCam.20230913_023906219.jpg",,"/UserSelect.20230913_023906219.jpg",,"/SciCam.20230913_023906219.jpg","meters","0.00","meters","287.11","deg","282.68","ddeg","4.3447490","meters","9628827.96","meters","-4620677.14","ddeg","-5.9131323","deg","-2.9","deg","-1.8","degC","5.58","degC","-999.99","degC","-999.99","degC","-999.99"
"650120e819a182001b1d1a9d","2023-09-13T02:39:36.269Z","ASNAP","admin","",,,,,,,,,,,,"meters","-4586653.5","meters","301.343","deg","283.868","ddeg","45.81613057","ddeg","-129.75290430",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_023936269.jpg",,"/BrowCam.20230913_023936269.jpg",,"/UserSelect.20230913_023936269.jpg",,"/SciCam.20230913_023936269.jpg","meters","0.00","meters","301.14","deg","283.82","ddeg","4.3447490","meters","9628827.96","meters","-4620677.14","ddeg","-5.9131323","deg","-5.3","deg","-1.3","degC","5.46","degC","-999.99","degC","-999.99","degC","-999.99"
"6501210619a182001b1d1aa1","2023-09-13T02:40:06.333Z","ASNAP","admin","",,,,,,,,,,,,"meters","-4505619.5","meters","314.399","deg","284.109","ddeg","45.81613800","ddeg","-129.75290737",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_024006333.jpg",,"/BrowCam.20230913_024006333.jpg",,"/UserSelect.20230913_024006333.jpg",,"/SciCam.20230913_024006333.jpg","meters","0.00","meters","314.16","deg","284.03","ddeg","4.3447490","meters","9628827.96","meters","-4620677.14","ddeg","-5.9131323","deg","-3.8","deg","-1.4","degC","5.21","degC","-999.99","degC","-999.99","degC","-999.99"
"6501212419a182001b1d1aa5","2023-09-13T02:40:36.378Z","ASNAP","admin","",,,,,,,,,,,,"meters","-4425545.6","meters","327.318","deg","284.050","ddeg","45.81615467","ddeg","-129.75293871",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_024036378.jpg",,"/BrowCam.20230913_024036378.jpg",,"/UserSelect.20230913_024036378.jpg",,"/SciCam.20230913_024036378.jpg","meters","0.00","meters","327.10","deg","284.07","ddeg","4.3447490","meters","9628827.96","meters","-4620677.14","ddeg","-5.9131323","deg","-3.9","deg","-1.5","degC","5.09","degC","-999.99","degC","-999.99","degC","-999.99"
"6501214219a182001b1d1aa9","2023-09-13T02:41:06.448Z","ASNAP","admin","",,,,,,,,,,,,"meters","-4346426.2","meters","340.092","deg","283.703","ddeg","45.81618094","ddeg","-129.75300866",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_024106448.jpg",,"/BrowCam.20230913_024106448.jpg",,"/UserSelect.20230913_024106448.jpg",,"/SciCam.20230913_024106448.jpg","meters","0.00","meters","339.93","deg","283.73","ddeg","4.3447490","meters","9628827.96","meters","-4620677.14","ddeg","-5.9131323","deg","-3.5","deg","-1.9","degC","4.92","degC","-999.99","degC","-999.99","degC","-999.99"
"6501216019a182001b1d1aad","2023-09-13T02:41:36.496Z","ASNAP","admin","",,,,,,,,,,,,"meters","-4268255.4","meters","354.091","deg","284.601","ddeg","45.81620478","ddeg","-129.75303943",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_024136496.jpg",,"/BrowCam.20230913_024136496.jpg",,"/UserSelect.20230913_024136496.jpg",,"/SciCam.20230913_024136496.jpg","meters","0.00","meters","353.94","deg","284.62","ddeg","4.3447490","meters","9628827.96","meters","-4620677.14","ddeg","-5.9131323","deg","-4.7","deg","-1.6","degC","4.90","degC","-999.99","degC","-999.99","degC","-999.99"
"6501217e19a182001b1d1ab1","2023-09-13T02:42:06.542Z","ASNAP","admin","",,,,,,,,,,,,"meters","-4191027.5","meters","368.462","deg","284.471","ddeg","45.81622261","ddeg","-129.75302637",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_024206542.jpg",,"/BrowCam.20230913_024206542.jpg",,"/UserSelect.20230913_024206542.jpg",,"/SciCam.20230913_024206542.jpg","meters","0.00","meters","368.25","deg","284.47","ddeg","4.3447490","meters","9628827.96","meters","-4620677.14","ddeg","-5.9131323","deg","-4.6","deg","-1.7","degC","4.69","degC","-999.99","degC","-999.99","degC","-999.99"
"6501219c19a182001b1d1ab5","2023-09-13T02:42:36.587Z","ASNAP","admin","",,,,,,,,,,,,"meters","-4114736.8","meters","383.151","deg","284.257","ddeg","45.81624521","ddeg","-129.75302269",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_024236587.jpg",,"/BrowCam.20230913_024236587.jpg",,"/UserSelect.20230913_024236587.jpg",,"/SciCam.20230913_024236587.jpg","meters","0.00","meters","382.94","deg","284.23","ddeg","4.3447490","meters","9628827.96","meters","-4620677.14","ddeg","-5.9131323","deg","-4.3","deg","-1.3","degC","4.64","degC","-999.99","degC","-999.99","degC","-999.99"
"650121ba19a182001b1d1ab9","2023-09-13T02:43:06.634Z","ASNAP","admin","",,,,,,,,,,,,"meters","-4039377.6","meters","397.246","deg","283.978","ddeg","45.81625634","ddeg","-129.75307387",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_024306634.jpg",,"/BrowCam.20230913_024306634.jpg",,"/UserSelect.20230913_024306634.jpg",,"/SciCam.20230913_024306634.jpg","meters","0.00","meters","397.07","deg","283.99","ddeg","4.3447490","meters","9628827.96","meters","-4620677.14","ddeg","-5.9131323","deg","-3.7","deg","-1.5","degC","4.56","degC","-999.99","degC","-999.99","degC","-999.99"
"650121d819a182001b1d1abd","2023-09-13T02:43:36.662Z","ASNAP","admin","",,,,,,,,,,,,"meters","-3964944.2","meters","410.833","deg","283.871","ddeg","45.81626425","ddeg","-129.75314051",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_024336662.jpg",,"/BrowCam.20230913_024336662.jpg",,"/UserSelect.20230913_024336662.jpg",,"/SciCam.20230913_024336662.jpg","meters","0.00","meters","410.67","deg","283.90","ddeg","4.3447490","meters","9628827.96","meters","-4620677.14","ddeg","-5.9131323","deg","-3.7","deg","-1.4","degC","4.52","degC","-999.99","degC","-999.99","degC","-999.99"
"650121f619a182001b1d1ac1","2023-09-13T02:44:06.681Z","ASNAP","admin","",,,,,,,,,,,,"meters","-3891430.9","meters","424.109","deg","283.769","ddeg","45.81627792","ddeg","-129.75319487",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_024406681.jpg",,"/BrowCam.20230913_024406681.jpg",,"/UserSelect.20230913_024406681.jpg",,"/SciCam.20230913_024406681.jpg","meters","0.00","meters","423.91","deg","283.75","ddeg","4.3447490","meters","9628827.96","meters","-4620677.14","ddeg","-5.9131323","deg","-3.4","deg","-1.5","degC","4.46","degC","-999.99","degC","-999.99","degC","-999.99"
"6501221419a182001b1d1ac5","2023-09-13T02:44:36.722Z","ASNAP","admin","",,,,,,,,,,,,"meters","-3818831.9","meters","438.161","deg","283.911","ddeg","45.81629286","ddeg","-129.75323203",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_024436722.jpg",,"/BrowCam.20230913_024436722.jpg",,"/UserSelect.20230913_024436722.jpg",,"/SciCam.20230913_024436722.jpg","meters","0.00","meters","438.43","deg","283.96","ddeg","4.3447490","meters","9628827.96","meters","-4620677.14","ddeg","-5.9131323","deg","-4.1","deg","-1.6","degC","4.38","degC","-999.99","degC","-999.99","degC","-999.99"
"6501223219a182001b1d1ac9","2023-09-13T02:45:06.763Z","ASNAP","admin","",,,,,,,,,,,,"meters","-3747141.4","meters","451.986","deg","284.051","ddeg","45.81630038","ddeg","-129.75327024",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_024506763.jpg",,"/BrowCam.20230913_024506763.jpg",,"/UserSelect.20230913_024506763.jpg",,"/SciCam.20230913_024506763.jpg","meters","0.00","meters","452.26","deg","284.04","ddeg","4.3447490","meters","9628827.96","meters","-4620677.14","ddeg","-5.9131323","deg","-4.2","deg","-1.5","degC","4.31","degC","-999.99","degC","-999.99","degC","-999.99"
"6501225019a182001b1d1acd","2023-09-13T02:45:36.784Z","ASNAP","admin","",,,,,,,,,,,,"meters","-3676353.9","meters","466.494","deg","283.937","ddeg","45.81629980","ddeg","-129.75330535",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_024536784.jpg",,"/BrowCam.20230913_024536784.jpg",,"/UserSelect.20230913_024536784.jpg",,"/SciCam.20230913_024536784.jpg","meters","0.00","meters","466.86","deg","283.87","ddeg","4.3447490","meters","9628827.96","meters","-4620677.14","ddeg","-5.9131323","deg","-3.6","deg","-1.5","degC","4.45","degC","-999.99","degC","-999.99","degC","-999.99"
"6501226e19a182001b1d1ad1","2023-09-13T02:46:06.801Z","ASNAP","admin","",,,,,,,,,,,,"meters","-3606463.5","meters","482.695","deg","283.688","ddeg","45.81630181","ddeg","-129.75334286",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_024606801.jpg",,"/BrowCam.20230913_024606801.jpg",,"/UserSelect.20230913_024606801.jpg",,"/SciCam.20230913_024606801.jpg","meters","0.00","meters","482.99","deg","283.78","ddeg","4.3447490","meters","9628827.96","meters","-4620677.14","ddeg","-5.9131323","deg","-3.1","deg","-1.1","degC","4.48","degC","-999.99","degC","-999.99","degC","-999.99"
"6501228c19a182001b1d1ad5","2023-09-13T02:46:36.847Z","ASNAP","admin","",,,,,,,,,,,,"meters","-3537464.6","meters","497.951","deg","283.938","ddeg","45.81631235","ddeg","-129.75335940",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_024636847.jpg",,"/BrowCam.20230913_024636847.jpg",,"/UserSelect.20230913_024636847.jpg",,"/SciCam.20230913_024636847.jpg","meters","0.00","meters","498.15","deg","284.14","ddeg","4.3447490","meters","9628827.96","meters","-4620677.14","ddeg","-5.9131323","deg","-3.3","deg","-1.4","degC","4.17","degC","-999.99","degC","-999.99","degC","-999.99"
"650122aa19a182001b1d1ad9","2023-09-13T02:47:06.865Z","ASNAP","admin","",,,,,,,,,,,,"meters","-3469351.4","meters","511.415","deg","283.589","ddeg","45.81632295","ddeg","-129.75335536",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_024706865.jpg",,"/BrowCam.20230913_024706865.jpg",,"/UserSelect.20230913_024706865.jpg",,"/SciCam.20230913_024706865.jpg","meters","0.00","meters","511.75","deg","283.63","ddeg","4.3447490","meters","9628827.96","meters","-4620677.14","ddeg","-5.9131323","deg","-3.7","deg","-1.5","degC","4.05","degC","-999.99","degC","-999.99","degC","-999.99"
"650122c819a182001b1d1add","2023-09-13T02:47:36.909Z","ASNAP","admin","",,,,,,,,,,,,"meters","-3402118.2","meters","526.772","deg","284.124","ddeg","45.81633230","ddeg","-129.75335165",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_024736909.jpg",,"/BrowCam.20230913_024736909.jpg",,"/UserSelect.20230913_024736909.jpg",,"/SciCam.20230913_024736909.jpg","meters","0.00","meters","527.05","deg","284.00","ddeg","4.3447490","meters","9628827.96","meters","-4620677.14","ddeg","-5.9131323","deg","-4.6","deg","-2.4","degC","4.20","degC","-999.99","degC","-999.99","degC","-999.99"
"650122e619a182001b1d1ae1","2023-09-13T02:48:06.985Z","ASNAP","admin","",,,,,,,,,,,,"meters","-3335759.2","meters","541.419","deg","283.628","ddeg","45.81633876","ddeg","-129.75335035",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_024806985.jpg",,"/BrowCam.20230913_024806985.jpg",,"/UserSelect.20230913_024806985.jpg",,"/SciCam.20230913_024806985.jpg","meters","0.00","meters","541.75","deg","283.61","ddeg","4.3447490","meters","9628827.96","meters","-4620677.14","ddeg","-5.9131323","deg","-3.0","deg","-1.3","degC","4.12","degC","-999.99","degC","-999.99","degC","-999.99"
"6501230519a182001b1d1ae5","2023-09-13T02:48:37.065Z","ASNAP","admin","",,,,,,,,,,,,"meters","-3268100.7","meters","556.764","deg","283.821","ddeg","45.81635063","ddeg","-129.75334749",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_024837065.jpg",,"/BrowCam.20230913_024837065.jpg",,"/UserSelect.20230913_024837065.jpg",,"/SciCam.20230913_024837065.jpg","meters","0.00","meters","556.56","deg","283.89","ddeg","4.3447490","meters","9628827.96","meters","-4620677.14","ddeg","-5.9131323","deg","-4.1","deg","-1.9","degC","4.14","degC","-999.99","degC","-999.99","degC","-999.99"
"6501232319a182001b1d1ae9","2023-09-13T02:49:07.135Z","ASNAP","admin","",,,,,,,,,,,,"meters","-3203501.8","meters","570.754","deg","283.935","ddeg","45.81636132","ddeg","-129.75334473",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_024907135.jpg",,"/BrowCam.20230913_024907135.jpg",,"/UserSelect.20230913_024907135.jpg",,"/SciCam.20230913_024907135.jpg","meters","0.00","meters","570.73","deg","283.86","ddeg","4.3447490","meters","9628827.96","meters","-4620677.14","ddeg","-5.9131323","deg","-1.6","deg","0.5","degC","3.92","degC","-999.99","degC","-999.99","degC","-999.99"
"6501234119a182001b1d1aed","2023-09-13T02:49:37.180Z","ASNAP","admin","",,,,,,,,,,,,"meters","-3139759.9","meters","584.875","deg","283.777","ddeg","45.81636688","ddeg","-129.75333847",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_024937180.jpg",,"/BrowCam.20230913_024937180.jpg",,"/UserSelect.20230913_024937180.jpg",,"/SciCam.20230913_024937180.jpg","meters","0.00","meters","584.73","deg","283.76","ddeg","4.3447490","meters","9628827.96","meters","-4620677.14","ddeg","-5.9131323","deg","-3.5","deg","-1.2","degC","3.99","degC","-999.99","degC","-999.99","degC","-999.99"
"6501235f19a182001b1d1af1","2023-09-13T02:50:07.237Z","ASNAP","admin","",,,,,,,,,,,,"meters","-3076869.1","meters","599.487","deg","283.671","ddeg","45.81637329","ddeg","-129.75334217",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_025007237.jpg",,"/BrowCam.20230913_025007237.jpg",,"/UserSelect.20230913_025007237.jpg",,"/SciCam.20230913_025007237.jpg","meters","0.00","meters","599.20","deg","283.72","ddeg","4.3447490","meters","9628827.96","meters","-4620677.14","ddeg","-5.9131323","deg","-4.1","deg","-1.7","degC","3.90","degC","-999.99","degC","-999.99","degC","-999.99"
"6501237d19a182001b1d1af5","2023-09-13T02:50:37.290Z","ASNAP","admin","",,,,,,,,,,,,"meters","-3014823.8","meters","613.230","deg","283.601","ddeg","45.81638211","ddeg","-129.75334113",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_025037290.jpg",,"/BrowCam.20230913_025037290.jpg",,"/UserSelect.20230913_025037290.jpg",,"/SciCam.20230913_025037290.jpg","meters","0.00","meters","613.01","deg","283.61","ddeg","4.3447490","meters","9628827.96","meters","-4620677.14","ddeg","-5.9131323","deg","-3.7","deg","-1.3","degC","4.02","degC","-999.99","degC","-999.99","degC","-999.99"
"6501239b19a182001b1d1afd","2023-09-13T02:51:07.319Z","ASNAP","admin","",,,,,,,,,,,,"meters","-2953618.3","meters","625.969","deg","284.088","ddeg","45.81639358","ddeg","-129.75332332",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_025107319.jpg",,"/BrowCam.20230913_025107319.jpg",,"/UserSelect.20230913_025107319.jpg",,"/SciCam.20230913_025107319.jpg","meters","0.00","meters","625.77","deg","284.05","ddeg","4.3447490","meters","9628827.96","meters","-4620677.14","ddeg","-5.9131323","deg","-4.3","deg","-1.4","degC","3.99","degC","-999.99","degC","-999.99","degC","-999.99"
"650123b919a182001b1d1b01","2023-09-13T02:51:37.376Z","ASNAP","admin","",,,,,,,,,,,,"meters","-2893246.8","meters","640.738","deg","284.047","ddeg","45.81641278","ddeg","-129.75334489",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_025137376.jpg",,"/BrowCam.20230913_025137376.jpg",,"/UserSelect.20230913_025137376.jpg",,"/SciCam.20230913_025137376.jpg","meters","0.00","meters","640.58","deg","284.04","ddeg","4.3447490","meters","9628827.96","meters","-4620677.14","ddeg","-5.9131323","deg","-3.1","deg","-1.3","degC","3.89","degC","-999.99","degC","-999.99","degC","-999.99"
"650123ce19a182001b1d1b05","2023-09-13T02:51:58.200Z","Biology Type","guest","",,,,,,,,,,,"Jelly","meters","-2851479.9","meters","650.248","deg","283.758","ddeg","45.81642336","ddeg","-129.75337016",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_025158200.jpg",,"/BrowCam.20230913_025158200.jpg",,"/UserSelect.20230913_025158200.jpg",,"/SciCam.20230913_025158200.jpg","meters","0.00","meters","650.15","deg","283.68","ddeg","4.3447490","meters","9628827.96","meters","-4620677.14","ddeg","-5.9131323","deg","-2.2","deg","-0.7","degC","3.78","degC","-999.99","degC","-999.99","degC","-999.99"
"650123d719a182001b1d1b09","2023-09-13T02:52:07.421Z","ASNAP","admin","",,,,,,,,,,,,"meters","-2833703.6","meters","654.045","deg","283.883","ddeg","45.81642787","ddeg","-129.75338393",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_025207421.jpg",,"/BrowCam.20230913_025207421.jpg",,"/UserSelect.20230913_025207421.jpg",,"/SciCam.20230913_025207421.jpg","meters","0.00","meters","653.85","deg","283.91","ddeg","4.3447490","meters","9628827.96","meters","-4620677.14","ddeg","-5.9131323","deg","-3.6","deg","-1.3","degC","3.86","degC","-999.99","degC","-999.99","degC","-999.99"
"650123f519a182001b1d1b0d","2023-09-13T02:52:37.466Z","ASNAP","admin","",,,,,,,,,,,,"meters","-2774983.0","meters","668.486","deg","283.779","ddeg","45.81643453","ddeg","-129.75343749",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_025237466.jpg",,"/BrowCam.20230913_025237466.jpg",,"/UserSelect.20230913_025237466.jpg",,"/SciCam.20230913_025237466.jpg","meters","0.00","meters","668.30","deg","283.82","ddeg","4.3447490","meters","9628827.96","meters","-4620677.14","ddeg","-5.9131323","deg","-4.6","deg","-1.8","degC","3.87","degC","-999.99","degC","-999.99","degC","-999.99"
"6501241319a182001b1d1b11","2023-09-13T02:53:07.511Z","ASNAP","admin","",,,,,,,,,,,,"meters","-2717079.3","meters","681.816","deg","337.166","ddeg","45.81642110","ddeg","-129.75345118",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_025307511.jpg",,"/BrowCam.20230913_025307511.jpg",,"/UserSelect.20230913_025307511.jpg",,"/SciCam.20230913_025307511.jpg","meters","0.00","meters","681.54","deg","337.16","ddeg","4.3447490","meters","9628827.96","meters","-4620677.14","ddeg","-5.9131323","deg","-4.4","deg","0.2","degC","3.90","degC","-999.99","degC","-999.99","degC","-999.99"
"6501243119a182001b1d1b15","2023-09-13T02:53:37.556Z","ASNAP","admin","",,,,,,,,,,,,"meters","-2659986.7","meters","696.892","deg","158.408","ddeg","45.81641381","ddeg","-129.75344485",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_025337556.jpg",,"/BrowCam.20230913_025337556.jpg",,"/UserSelect.20230913_025337556.jpg",,"/SciCam.20230913_025337556.jpg","meters","0.00","meters","696.72","deg","155.88","ddeg","4.3447490","meters","9628827.96","meters","-4620677.14","ddeg","-5.9131323","deg","-5.6","deg","-1.8","degC","3.71","degC","-999.99","degC","-999.99","degC","-999.99"
"6501244b19a182001b1d1b19","2023-09-13T02:54:03.804Z","Biology Type","guest","",,,,,,,,,,,"Jelly","meters","-2611158.2","meters","709.523","deg","40.194","ddeg","45.81643773","ddeg","-129.75344131",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_025403804.jpg",,"/BrowCam.20230913_025403804.jpg",,"/UserSelect.20230913_025403804.jpg",,"/SciCam.20230913_025403804.jpg","meters","0.00","meters","709.82","deg","46.13","ddeg","4.3447490","meters","9628827.96","meters","-4620677.14","ddeg","-5.9131323","deg","-5.1","deg","-1.7","degC","3.72","degC","-999.99","degC","-999.99","degC","-999.99"
"6501244f19a182001b1d1b1d","2023-09-13T02:54:07.603Z","ASNAP","admin","",,,,,,,,,,,,"meters","-2603699.5","meters","711.623","deg","79.141","ddeg","45.81644059","ddeg","-129.75344044",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_025407603.jpg",,"/BrowCam.20230913_025407603.jpg",,"/UserSelect.20230913_025407603.jpg",,"/SciCam.20230913_025407603.jpg","meters","0.00","meters","711.41","deg","75.32","ddeg","4.3447490","meters","9628827.96","meters","-4620677.14","ddeg","-5.9131323","deg","-5.3","deg","-2.2","degC","3.67","degC","-999.99","degC","-999.99","degC","-999.99"
"6501246d19a182001b1d1b21","2023-09-13T02:54:37.632Z","ASNAP","admin","",,,,,,,,,,,,"meters","-2548212.1","meters","726.589","deg","308.487","ddeg","45.81646498","ddeg","-129.75342872",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_025437632.jpg",,"/BrowCam.20230913_025437632.jpg",,"/UserSelect.20230913_025437632.jpg",,"/SciCam.20230913_025437632.jpg","meters","0.00","meters","726.53","deg","308.88","ddeg","4.3447490","meters","9628827.96","meters","-4620677.14","ddeg","-5.9131323","deg","-4.8","deg","-1.1","degC","3.40","degC","-999.99","degC","-999.99","degC","-999.99"
"6501248b19a182001b1d1b25","2023-09-13T02:55:07.677Z","ASNAP","admin","",,,,,,,,,,,,"meters","-2493518.6","meters","740.723","deg","310.350","ddeg","45.81649287","ddeg","-129.75342608",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_025507677.jpg",,"/BrowCam.20230913_025507677.jpg",,"/UserSelect.20230913_025507677.jpg",,"/SciCam.20230913_025507677.jpg","meters","0.00","meters","740.55","deg","310.34","ddeg","4.3447490","meters","9628827.96","meters","-4620677.14","ddeg","-5.9131323","deg","-4.0","deg","-1.5","degC","3.62","degC","-999.99","degC","-999.99","degC","-999.99"
"650124a919a182001b1d1b29","2023-09-13T02:55:37.705Z","ASNAP","admin","",,,,,,,,,,,,"meters","-2439613.4","meters","753.844","deg","310.291","ddeg","45.81652112","ddeg","-129.75346292",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_025537705.jpg",,"/BrowCam.20230913_025537705.jpg",,"/UserSelect.20230913_025537705.jpg",,"/SciCam.20230913_025537705.jpg","meters","0.00","meters","753.65","deg","310.29","ddeg","4.3447490","meters","9628827.96","meters","-4620677.14","ddeg","-5.9131323","deg","-3.8","deg","-1.4","degC","3.58","degC","-999.99","degC","-999.99","degC","-999.99"
